Date,Team1,Score1,Team2,Score2
3/7/2019,Troy,95,Appalachian St,66
3/7/2019,Ark Little Rock,62,Louisiana,49
3/7/2019,Northern Iowa,61,Bradley,57
3/7/2019,Bryant,76,Wagner,73
3/7/2019,Cal Baptist,66,UTRGV,63
3/7/2019,Delaware,70,Towson,57
3/7/2019,Drake,88,Illinois St,61
3/7/2019,James Madison,58,Drexel,47
3/7/2019,Missouri St,88,Evansville,46
3/7/2019,F Dickinson,68,LIU Brooklyn,49
3/7/2019,Grand Canyon,64,Utah Valley,54
3/7/2019,Hawaii,51,UC Riverside,44
3/7/2019,Idaho,86,Weber St,78
3/7/2019,S Illinois,80,Indiana St,61
3/7/2019,Montana,73,Portland St,70
3/7/2019,WKU,67,MTSU,56
3/7/2019,N Colorado,88,Southern Utah,71
3/7/2019,New Mexico,57,Wyoming,50
3/7/2019,Northeastern,75,William & Mary,71
3/7/2019,Charlotte,59,Southern Miss,46
3/7/2019,UNLV,60,Colorado St,45
3/7/2019,CS Fullerton,50,Long Beach St,47
3/7/2019,Marshall,87,Florida Intl,42
3/7/2019,San Jose St,65,Fresno St,57
3/7/2019,UAB,95,Louisiana Tech,69
3/7/2019,Sacred Heart,53,Mt St Mary's,46
3/7/2019,San Diego St,64,Nevada,61
3/7/2019,UTEP,59,North Texas,51
3/7/2019,Rice,72,UT San Antonio,46
3/7/2019,ULM,65,Arkansas St,53
3/7/2019,South Alabama,67,Coastal Car,50
3/7/2019,Idaho St,74,E Washington,45
3/7/2019,NC A&T,86,NC Central,52
3/7/2019,Prairie View,63,Southern Univ,52
3/7/2019,Elon,55,Hofstra,52
3/7/2019,Seattle,68,CS Bakersfield,58
3/7/2019,Montana St,64,CS Sacramento,58
3/7/2019,MD E Shore,69,Delaware St,58
3/7/2019,Old Dominion,68,FL Atlantic,64
3/7/2019,Robert Morris,66,St Francis PA,53
3/7/2019,Norfolk St,74,Howard,59
3/7/2019,Savannah St,65,S Carolina St,64
3/7/2019,St Francis NY,83,Central Conn,69
3/7/2019,Morgan St,70,Coppin St,47
3/7/2019,Bethune-Cookman,70,Florida A&M,60
3/7/2019,Jackson St,69,Alabama A&M,51
3/7/2019,Mercer,55,W Carolina,32
3/7/2019,Wofford,75,ETSU,66
3/7/2019,Tennessee Tech,68,Austin Peay,57
3/7/2019,Furman,67,Samford,52
3/7/2019,TN Martin,77,Murray St,56
3/7/2019,Chattanooga,72,UNC Greensboro,62
3/7/2019,Iona,75,Siena,64
3/7/2019,Manhattan,62,St Peter's,41
3/7/2019,Fairfield,74,Niagara,69
3/7/2019,Tennessee,69,LSU,66
3/7/2019,Michigan St,68,Northwestern,52
3/7/2019,North Carolina,80,Georgia Tech,73
3/7/2019,Arizona St,66,Colorado,49
3/7/2019,San Francisco,76,Portland,69
3/7/2019,Arizona,76,USC,48
3/7/2019,Santa Clara,63,San Diego,59
3/7/2019,Arkansas,86,Georgia,76
3/7/2019,Indiana,66,Minnesota,58
3/7/2019,California,77,Washington St,58
3/7/2019,Washington,64,Utah,54
3/7/2019,Syracuse,67,Virginia,57
3/7/2019,Missouri,87,Florida,56
3/7/2019,Wisconsin,73,Ohio St,63
3/7/2019,Clemson,80,Virginia Tech,79
3/7/2019,Auburn,53,Alabama,52
3/7/2019,Florida St,51,Duke,41
3/7/2019,Purdue,75,Nebraska,71
3/8/2019,Princeton,88,Brown,68
3/8/2019,UNC Wilmington,66,Col Charleston,62
3/8/2019,Dartmouth,60,Columbia,48
3/8/2019,Harvard,80,Cornell,38
3/8/2019,Penn,65,Yale,56
3/8/2019,South Florida,61,Tulane,52
3/8/2019,East Carolina,50,SMU,48
3/8/2019,Tulsa,61,Wichita St,50
3/8/2019,Memphis,59,Temple,58
3/8/2019,VA Commonwealth,58,St Joseph's PA,47
3/8/2019,Dayton,84,Davidson,67
3/8/2019,Fordham,73,Massachusetts,62
3/8/2019,Duquesne,72,St Louis,51
3/8/2019,FL Gulf Coast,58,NJIT,45
3/8/2019,North Florida,55,North Alabama,53
3/8/2019,Liberty,65,Jacksonville,53
3/8/2019,Kennesaw,67,Stetson,59
3/8/2019,Texas Tech,104,Oklahoma,84
3/8/2019,Kansas,76,Oklahoma St,66
3/8/2019,Syracuse,92,Miami FL,85
3/8/2019,Mississippi St,83,Tennessee,68
3/8/2019,Maryland,71,Michigan St,55
3/8/2019,Quinnipiac,63,Fairfield,48
3/8/2019,Furman,73,Chattanooga,67
3/8/2019,Missouri,70,Kentucky,68
3/8/2019,Notre Dame,95,North Carolina,77
3/8/2019,Belmont,62,Tennessee Tech,48
3/8/2019,Michigan,73,Wisconsin,65
3/8/2019,UCLA,73,Arizona St,69
3/8/2019,Loy Marymount,66,San Francisco,45
3/8/2019,Rider,54,Iona,46
3/8/2019,TN Martin,68,Morehead St,58
3/8/2019,Oregon,77,Arizona,63
3/8/2019,Pacific,76,Santa Clara,60
3/8/2019,Arkansas,95,South Carolina,89
3/8/2019,Louisville,75,Clemson,67
3/8/2019,Iowa,70,Indiana,61
3/8/2019,Texas A&M,64,Auburn,62
3/8/2019,NC State,69,Florida St,62
3/8/2019,Rutgers,64,Purdue,49
3/8/2019,Stanford,72,California,54
3/8/2019,Washington,68,Oregon St,67
3/8/2019,Mercer,69,Wofford,51
3/9/2019,Grambling,71,Alabama A&M,61
3/9/2019,Prairie View,90,Alcorn St,61
3/9/2019,Appalachian St,59,South Alabama,50
3/9/2019,E Michigan,67,Ball St,57
3/9/2019,Ohio,76,Bowling Green,68
3/9/2019,Drake,95,Bradley,63
3/9/2019,Penn,75,Brown,53
3/9/2019,Kent,62,Buffalo,53
3/9/2019,High Point,70,Campbell,69
3/9/2019,Northwestern LA,78,Cent Arkansas,74
3/9/2019,C Michigan,78,Toledo,45
3/9/2019,Harvard,69,Columbia,56
3/9/2019,Cornell,57,Dartmouth,47
3/9/2019,Hawaii,69,CS Northridge,68
3/9/2019,Montana,75,CS Sacramento,67
3/9/2019,James Madison,56,Delaware,51
3/9/2019,Drexel,77,Towson,44
3/9/2019,Northeastern,83,Elon,57
3/9/2019,S Illinois,80,Evansville,60
3/9/2019,Hampton,88,Winthrop,63
3/9/2019,Houston Bap,74,TAM C. Christi,56
3/9/2019,Idaho St,73,Idaho,67
3/9/2019,Illinois St,54,Northern Iowa,53
3/9/2019,Missouri St,76,Indiana St,66
3/9/2019,Northern Arizona,79,N Colorado,68
3/9/2019,N Illinois,74,W Michigan,71
3/9/2019,Miami OH,66,Akron,49
3/9/2019,Ark Little Rock,57,ULM,38
3/9/2019,UC Riverside,75,CS Fullerton,67
3/9/2019,Gardner Webb,75,SC Upstate,67
3/9/2019,Princeton,80,Yale,68
3/9/2019,UT Arlington,44,Texas St,41
3/9/2019,UC Davis,80,UC Santa Barbara,44
3/9/2019,Arkansas St,75,Louisiana,73
3/9/2019,Troy,89,Coastal Car,76
3/9/2019,Weber St,70,E Washington,66
3/9/2019,Seattle,70,Grand Canyon,55
3/9/2019,Radford,48,Presbyterian,43
3/9/2019,Southern Univ,60,TX Southern,49
3/9/2019,Charleston So,79,Longwood,67
3/9/2019,William & Mary,83,Hofstra,72
3/9/2019,Valparaiso,81,Loyola-Chicago,74
3/9/2019,Abilene Chr,102,Incarnate Word,53
3/9/2019,CS Bakersfield,92,Utah Valley,73
3/9/2019,Georgia St,73,Ga Southern,66
3/9/2019,Lamar,81,McNeese St,68
3/9/2019,Portland St,68,Montana St,55
3/9/2019,UC Irvine,65,Long Beach St,60
3/9/2019,Nicholls St,72,SE Louisiana,55
3/9/2019,SF Austin,83,Sam Houston St,75
3/9/2019,Missouri KC,100,Chicago St,50
3/9/2019,New Mexico St,92,Cal Baptist,64
3/9/2019,MS Valley St,82,Ark Pine Bluff,63
3/9/2019,Jackson St,78,Alabama St,58
3/9/2019,South Dakota,74,N Dakota St,51
3/9/2019,S Dakota St,88,PFW,50
3/9/2019,Monmouth NJ,64,Canisius,53
3/9/2019,St John's,76,Seton Hall,51
3/9/2019,Providence,70,Xavier,62
3/9/2019,Kansas St,72,West Virginia,59
3/9/2019,Texas,66,TCU,64
3/9/2019,Lafayette,63,Army,61
3/9/2019,Loyola MD,58,Navy,45
3/9/2019,Marist,65,Manhattan,51
3/9/2019,VA Commonwealth,61,Dayton,52
3/9/2019,Notre Dame,91,Syracuse,66
3/9/2019,South Florida,72,Houston,55
3/9/2019,Fordham,76,Duquesne,34
3/9/2019,Connecticut,92,East Carolina,65
3/9/2019,Louisville,78,NC State,68
3/9/2019,Baylor,100,Texas Tech,61
3/9/2019,Belmont,59,TN Martin,53
3/9/2019,St Mary's CA,70,Loy Marymount,38
3/9/2019,Mississippi St,71,Missouri,56
3/9/2019,Maryland,73,Michigan,72
3/9/2019,UCF,66,Tulsa,54
3/9/2019,Pepperdine,87,Pacific,84
3/9/2019,Iowa St,75,Kansas,58
3/9/2019,Arkansas,58,Texas A&M,51
3/9/2019,Iowa,72,Rutgers,67
3/9/2019,Cincinnati,68,Memphis,48
3/9/2019,Oregon,88,UCLA,83
3/9/2019,Stanford,72,Washington,61
3/10/2019,Oral Roberts,68,W Illinois,64
3/10/2019,North Dakota,80,Denver,67
3/10/2019,Georgetown,76,Villanova,67
3/10/2019,Creighton,60,Butler,51
3/10/2019,Maine,66,Albany NY,51
3/10/2019,Hartford,64,Stony Brook,59
3/10/2019,Nevada,78,San Jose St,68
3/10/2019,San Diego St,63,Air Force,55
3/10/2019,Utah St,62,Colorado St,59
3/10/2019,Mercer,66,Furman,63
3/10/2019,Quinnipiac,80,Monmouth NJ,42
3/10/2019,Notre Dame,99,Louisville,79
3/10/2019,Fordham,62,VA Commonwealth,47
3/10/2019,Marquette,88,St John's,57
3/10/2019,Marist,62,Rider,52
3/10/2019,Mississippi St,101,Arkansas,70
3/10/2019,Baylor,88,Kansas St,60
3/10/2019,Connecticut,81,South Florida,45
3/10/2019,Iowa St,75,Texas,69
3/10/2019,Iowa,90,Maryland,76
3/10/2019,UCF,66,Cincinnati,58
3/10/2019,DePaul,85,Providence,60
3/10/2019,Stanford,64,Oregon,57
3/11/2019,Wright St,60,IUPUI,51
3/11/2019,Lehigh,78,Colgate,68
3/11/2019,Holy Cross,72,Boston Univ,70
3/11/2019,St Francis PA,91,Bryant,78
3/11/2019,Mt St Mary's,80,St Francis NY,74
3/11/2019,Sacred Heart,68,Wagner,51
3/11/2019,Robert Morris,64,F Dickinson,38
3/11/2019,Howard,59,Florida A&M,53
3/11/2019,WI Green Bay,55,Youngstown St,53
3/11/2019,Coppin St,50,Morgan St,48
3/11/2019,Fresno St,66,UNLV,55
3/11/2019,Gonzaga,78,St Mary's CA,77
3/11/2019,Northern Arizona,74,CS Sacramento,69
3/11/2019,E Michigan,61,Akron,59
3/11/2019,BYU,68,Pepperdine,63
3/11/2019,Bucknell,88,Loyola MD,63
3/11/2019,N Illinois,70,W Michigan,69
3/11/2019,Kent,86,Bowling Green,62
3/11/2019,Toledo,67,Ball St,63
3/11/2019,Coastal Car,63,Arkansas St,49
3/11/2019,American Univ,67,Lafayette,47
3/11/2019,Southern Utah,64,Montana,56
3/11/2019,South Alabama,73,Louisiana,61
3/11/2019,E Washington,81,Weber St,74
3/11/2019,S Dakota St,86,Oral Roberts,55
3/11/2019,Quinnipiac,81,Marist,51
3/11/2019,Boise St,72,Nevada,67
3/11/2019,South Dakota,84,North Dakota,61
3/11/2019,Marquette,75,Georgetown,62
3/11/2019,DePaul,80,Creighton,69
3/11/2019,Connecticut,66,UCF,45
3/11/2019,Baylor,67,Iowa St,49
3/11/2019,San Diego St,70,New Mexico,61
3/11/2019,Wyoming,64,Utah St,41
3/12/2019,NC Central,80,Delaware St,64
3/12/2019,S Carolina St,62,Savannah St,53
3/12/2019,Portland St,68,Montana St,56
3/12/2019,Grambling,72,TX Southern,61
3/12/2019,Prairie View,69,Alabama A&M,56
3/12/2019,Presbyterian,64,Winthrop,52
3/12/2019,Charleston So,67,SC Upstate,52
3/12/2019,Campbell,54,Longwood,49
3/12/2019,Jackson St,75,Alabama St,59
3/12/2019,Southern Univ,51,MS Valley St,44
3/12/2019,UC Irvine,53,UC Santa Barbara,46
3/12/2019,Long Beach St,60,CS Fullerton,54
3/12/2019,Wright St,55,WI Green Bay,52
3/12/2019,S Dakota St,83,South Dakota,71
3/12/2019,Idaho,90,Northern Arizona,73
3/12/2019,BYU,82,Gonzaga,68
3/12/2019,N Colorado,82,Southern Utah,50
3/12/2019,DePaul,74,Marquette,73
3/12/2019,Boise St,89,Fresno St,77
3/12/2019,E Washington,67,Idaho St,65
3/12/2019,Wyoming,75,San Diego St,70
3/13/2019,North Texas,49,Southern Miss,46
3/13/2019,Old Dominion,60,FL Atlantic,32
3/13/2019,Charlotte,55,Louisiana Tech,46
3/13/2019,UTEP,64,Marshall,56
3/13/2019,Liberty,65,North Florida,51
3/13/2019,FL Gulf Coast,77,Kennesaw,48
3/13/2019,Hofstra,77,Elon,75
3/13/2019,William & Mary,61,Col Charleston,41
3/13/2019,New Mexico St,90,Chicago St,54
3/13/2019,Missouri KC,78,Utah Valley,75
3/13/2019,UTRGV,56,Seattle,54
3/13/2019,CS Bakersfield,73,Grand Canyon,59
3/13/2019,C Michigan,88,E Michigan,80
3/13/2019,Appalachian St,78,Coastal Car,42
3/13/2019,Buffalo,85,Kent,52
3/13/2019,South Alabama,68,Texas St,67
3/13/2019,Ohio,72,N Illinois,56
3/13/2019,Miami OH,72,Toledo,54
3/13/2019,NC A&T,79,NC Central,49
3/13/2019,MD E Shore,57,S Carolina St,34
3/13/2019,Portland St,75,Idaho,59
3/13/2019,UC Riverside,67,Long Beach St,50
3/13/2019,Boise St,68,Wyoming,51
3/13/2019,E Washington,59,N Colorado,57
3/13/2019,UC Irvine,59,CS Northridge,57
3/14/2019,Cent Arkansas,76,Sam Houston St,71
3/14/2019,TAM C. Christi,69,New Orleans,47
3/14/2019,Towson,59,Delaware,49
3/14/2019,Valparaiso,79,Indiana St,77
3/14/2019,Northeastern,75,UNC Wilmington,64
3/14/2019,UNC Asheville,72,Gardner Webb,56
3/14/2019,Loyola-Chicago,90,Evansville,80
3/14/2019,Bucknell,66,Holy Cross,31
3/14/2019,American Univ,68,Lehigh,57
3/14/2019,Bethune-Cookman,55,Coppin St,49
3/14/2019,Norfolk St,72,Howard,51
3/14/2019,St Francis PA,68,Sacred Heart,60
3/14/2019,Robert Morris,69,Mt St Mary's,65
3/14/2019,Radford,60,Presbyterian,49
3/14/2019,Charleston So,65,High Point,61
3/14/2019,Campbell,85,Hampton,63
3/14/2019,Hofstra,57,James Madison,50
3/14/2019,Rice,61,North Texas,43
3/14/2019,Appalachian St,47,Georgia St,45
3/14/2019,WKU,74,Old Dominion,60
3/14/2019,UAB,70,Charlotte,55
3/14/2019,South Alabama,87,Troy,74
3/14/2019,MTSU,66,UTEP,44
3/14/2019,Drexel,71,William & Mary,60
3/15/2019,Illinois St,61,Bradley,55
3/15/2019,Northern Iowa,66,S Illinois,63
3/15/2019,Maine,68,Hartford,48
3/15/2019,Southern Univ,71,Grambling,69
3/15/2019,Jackson St,75,Prairie View,63
3/15/2019,Buffalo,82,C Michigan,77
3/15/2019,Ohio,74,Miami OH,48
3/15/2019,New Mexico St,91,Missouri KC,80
3/15/2019,Portland St,61,E Washington,59
3/15/2019,UC Davis,82,UC Irvine,50
3/15/2019,UTRGV,69,CS Bakersfield,58
3/15/2019,Hawaii,66,UC Riverside,58
3/15/2019,Abilene Chr,82,Cent Arkansas,54
3/15/2019,Norfolk St,60,NC A&T,43
3/15/2019,Ark Little Rock,80,Appalachian St,64
3/15/2019,Towson,69,Hofstra,48
3/15/2019,Drake,86,Valparaiso,58
3/15/2019,Bethune-Cookman,58,MD E Shore,47
3/15/2019,TAM C. Christi,69,Nicholls St,56
3/15/2019,South Alabama,57,UT Arlington,50
3/15/2019,Drexel,73,Northeastern,69
3/15/2019,Radford,59,UNC Asheville,52
3/15/2019,Rice,64,WKU,57
3/15/2019,Missouri St,59,Loyola-Chicago,50
3/15/2019,Campbell,55,Charleston So,44
3/15/2019,MTSU,75,UAB,65
3/16/2019,Princeton,68,Cornell,47
3/16/2019,Penn,91,Harvard,62
3/16/2019,Buffalo,77,Ohio,61
3/16/2019,Ark Little Rock,57,South Alabama,56
3/16/2019,Towson,53,Drexel,49
3/16/2019,Abilene Chr,88,Lamar,79
3/16/2019,Drake,65,Illinois St,54
3/16/2019,Southern Univ,45,Jackson St,41
3/16/2019,Bethune-Cookman,57,Norfolk St,45
3/16/2019,TAM C. Christi,58,SF Austin,56
3/16/2019,Missouri St,89,Northern Iowa,64
3/16/2019,New Mexico St,76,UTRGV,73
3/16/2019,Rice,69,MTSU,54
3/16/2019,UC Davis,58,Hawaii,50
3/17/2019,Bucknell,66,American Univ,54
3/17/2019,Robert Morris,65,St Francis PA,54
3/17/2019,FL Gulf Coast,72,Liberty,49
3/17/2019,Radford,57,Campbell,45
3/17/2019,Abilene Chr,69,TAM C. Christi,68
3/17/2019,Missouri St,94,Drake,79
3/17/2019,Princeton,65,Penn,54
3/20/2019,Morehead St,71,Ohio St,61
3/20/2019,Appalachian St,57,UNC Asheville,55
3/20/2019,Marshall,67,Davidson,64
3/20/2019,North Texas,56,UTRGV,42
3/20/2019,Pepperdine,91,Cal Baptist,79
3/20/2019,Utah St,68,UC Riverside,60
3/20/2019,Pacific,77,Fresno St,72
3/21/2019,Arkansas,88,Houston,80
3/21/2019,TCU,72,Prairie View,41
3/21/2019,Kent,64,WI Green Bay,59
3/21/2019,Cincinnati,76,Youngstown St,62
3/21/2019,West Virginia,83,Rider,43
3/21/2019,WKU,67,Miami OH,63
3/21/2019,Ohio,81,High Point,74
3/21/2019,Idaho,79,Loy Marymount,64
3/21/2019,Arizona,66,Idaho St,56
3/21/2019,Providence,71,Hartford,54
3/21/2019,Virginia Tech,92,Furman,65
3/21/2019,Campbell,58,Coastal Car,54
3/21/2019,VA Commonwealth,65,Charlotte,52
3/21/2019,Southern Miss,77,Nicholls St,71
3/21/2019,North Alabama,64,Georgia St,57
3/21/2019,Tennessee Tech,73,Akron,59
3/21/2019,UAB,93,Troy,89
3/21/2019,Butler,89,Northeastern,72
3/21/2019,Toledo,71,Seton Hall,65
3/21/2019,South Florida,84,Stetson,50
3/21/2019,MTSU,59,IUPUI,47
3/21/2019,UT Arlington,60,SF Austin,54
3/21/2019,Northwestern,74,Dayton,51
3/21/2019,Wyoming,68,N Colorado,60
3/21/2019,Denver,83,New Mexico,75
3/22/2019,South Alabama,73,Lamar,71
3/22/2019,St Mary's CA,67,Hawaii,43
3/22/2019,Harvard,69,Drexel,56
3/22/2019,James Madison,48,NC A&T,37
3/22/2019,Penn,64,American Univ,45
3/22/2019,Louisville,69,Robert Morris,34
3/22/2019,South Carolina,74,Belmont,52
3/22/2019,Michigan,84,Kansas St,54
3/22/2019,Marquette,58,Rice,54
3/22/2019,Iowa,66,Mercer,61
3/22/2019,Texas A&M,84,Wright St,61
3/22/2019,Florida St,70,Bucknell,67
3/22/2019,Missouri,77,Drake,76
3/22/2019,Buffalo,82,Rutgers,71
3/22/2019,Connecticut,110,Towson,61
3/22/2019,Clemson,79,South Dakota,66
3/22/2019,Arizona St,60,UCF,45
3/22/2019,Indiana,69,Texas,65
3/22/2019,Georgetown,90,Sacred Heart,59
3/22/2019,Villanova,86,Old Dominion,81
3/22/2019,Minnesota,91,Northern Iowa,75
3/22/2019,Mississippi St,103,Southern Univ,46
3/22/2019,Miami FL,69,FL Gulf Coast,62
3/22/2019,Oregon,78,Portland St,40
3/23/2019,Maryland,73,Radford,51
3/23/2019,Kentucky,82,Princeton,77
3/23/2019,S Dakota St,76,Quinnipiac,65
3/23/2019,Notre Dame,92,Bethune-Cookman,50
3/23/2019,UCLA,89,Tennessee,77
3/23/2019,Michigan St,88,C Michigan,87
3/23/2019,NC State,63,Maine,51
3/23/2019,Syracuse,70,Fordham,49
3/23/2019,Gonzaga,68,Ark Little Rock,51
3/23/2019,BYU,73,Auburn,64
3/23/2019,Missouri St,89,DePaul,78
3/23/2019,California,92,North Carolina,72
3/23/2019,Oregon St,80,Boise St,75
3/23/2019,Stanford,79,UC Davis,54
3/23/2019,Iowa St,97,New Mexico St,61
3/23/2019,Baylor,95,Abilene Chr,38
3/23/2019,TCU,71,UT Arlington,54
